database,schema,table,physical_name,logical_name,physical_type,nullable,default,primary_key,unique,reference,lgpd,classification_basis,encryption,masking,retention,status,evidence
postgresql,marketplace,disputes,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/022_marketplace_disputes_support.sql:39
postgresql,marketplace,disputes,idempotency_key,Idempotency key,TEXT,True,,False,True,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/022_marketplace_disputes_support.sql:40
postgresql,delivery,rider_documents,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:4
postgresql,delivery,rider_documents,user_id,User id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:5
postgresql,delivery,rider_documents,rider_profile_id,Rider profile id,UUID,False,,False,False,delivery.rider_profiles.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:6
postgresql,delivery,rider_documents,document_type,Document type,VARCHAR(60),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:7
postgresql,delivery,rider_documents,storage_key,Storage key,TEXT,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:8
postgresql,delivery,rider_documents,verified_at,Verified at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:9
postgresql,delivery,rider_documents,status,Status,VARCHAR(40),False,'pending_review',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:10
postgresql,delivery,rider_documents,metadata,Metadata,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:11
postgresql,delivery,rider_documents,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:12
postgresql,delivery,rider_documents,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:13
postgresql,delivery,rider_documents,deleted_at,Deleted at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:14
postgresql,delivery,rider_documents,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:15
postgresql,delivery,rider_documents,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:16
postgresql,delivery,rider_documents,idempotency_key,Idempotency key,VARCHAR(120),True,,False,True,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:17
postgresql,delivery,rider_reviews,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:21
postgresql,delivery,rider_reviews,user_id,User id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:22
postgresql,delivery,rider_reviews,rider_profile_id,Rider profile id,UUID,False,,False,False,delivery.rider_profiles.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:23
postgresql,delivery,rider_reviews,reviewer_user_id,Reviewer user id,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:24
postgresql,delivery,rider_reviews,rating,Rating,INTEGER,False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:25
postgresql,delivery,rider_reviews,comment,Comment,TEXT,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:26
postgresql,delivery,rider_reviews,status,Status,VARCHAR(40),False,'published',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:27
postgresql,delivery,rider_reviews,metadata,Metadata,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:28
postgresql,delivery,rider_reviews,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:29
postgresql,delivery,rider_reviews,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/024_riders_delivery_schema_alignment.sql:30
